document,domain,source_family,label,shared_variant_index,KL,NLL,delta_NLL_ref,late_KL,p99_KL,top1pct_KL,max_KL,top1_agreement,negative_KL_roundoff_count
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,s2:DW_POOL_R8,3,0.02514120430170893,1.9859072228417738,0.011044534898886299,0.022961162544144733,0.15805956721876402,0.2585598839819708,0.2929491162034236,0.9292929292929293,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,ALL_LOW,4,0.03606163404872047,1.9975365968475554,0.022673908904668028,0.03324572205831985,0.19353907649769458,0.37408229928955566,0.8070658767326911,0.9131313131313131,0
TEST_NEW__technical__h5py__h5py__1,technical,h5py/h5py,ALL_HIGH,5,0.004276166150402706,1.9769361792642641,0.002073491321376674,0.004224056635469868,0.022924435173605994,0.040871887891603724,0.08627844474521665,0.9636363636363636,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s0:DW_OS4x2,0,0.022441165890116504,1.232683653943159,0.0311187291766122,0.019230747593347978,0.1471336216387919,0.2671619506884257,0.5462555246332043,0.9353535353535354,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s1:DW_POOL_R8,0,0.022441165890116504,1.232683653943159,0.0311187291766122,0.019230747593347978,0.1471336216387919,0.2671619506884257,0.5462555246332043,0.9353535353535354,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s2:DW_OS4x2,0,0.022441165890116504,1.232683653943159,0.0311187291766122,0.019230747593347978,0.1471336216387919,0.2671619506884257,0.5462555246332043,0.9353535353535354,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s0:DW_POOL_R8,1,0.021902184814170656,1.225992151535319,0.02442722676877261,0.01723240078783453,0.1546316913198635,0.364191826191332,0.6629167495646375,0.9353535353535354,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s0:B_OUTDIAG_POOL_R8,2,0.021874928073963535,1.228786869829771,0.027221945063224468,0.017175345003793464,0.14972077110989837,0.36477885986237385,0.6128162347199293,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s0:B_OUTDIAG_OS4x2,2,0.021874928073963535,1.228786869829771,0.027221945063224468,0.017175345003793464,0.14972077110989837,0.36477885986237385,0.6128162347199293,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s1:DW_OS4x2,2,0.021874928073963535,1.228786869829771,0.027221945063224468,0.017175345003793464,0.14972077110989837,0.36477885986237385,0.6128162347199293,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s1:B_OUTDIAG_POOL_R8,2,0.021874928073963535,1.228786869829771,0.027221945063224468,0.017175345003793464,0.14972077110989837,0.36477885986237385,0.6128162347199293,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s1:B_OUTDIAG_OS4x2,2,0.021874928073963535,1.228786869829771,0.027221945063224468,0.017175345003793464,0.14972077110989837,0.36477885986237385,0.6128162347199293,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s2:B_OUTDIAG_POOL_R8,2,0.021874928073963535,1.228786869829771,0.027221945063224468,0.017175345003793464,0.14972077110989837,0.36477885986237385,0.6128162347199293,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s2:B_OUTDIAG_OS4x2,2,0.021874928073963535,1.228786869829771,0.027221945063224468,0.017175345003793464,0.14972077110989837,0.36477885986237385,0.6128162347199293,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,s2:DW_POOL_R8,3,0.022817388091241474,1.2327098775765744,0.03114495281002774,0.016518101177845898,0.15707805753675846,0.4953136224776625,1.1411701543402468,0.9373737373737374,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,ALL_LOW,4,0.032284069583192486,1.246917762690172,0.04535283792362535,0.02472793821126955,0.188576819621072,0.6622237679611997,2.392480386244968,0.9353535353535354,0
TEST_NEW__technical__pola-rs__polars__0,technical,pola-rs/polars,ALL_HIGH,5,0.0035756733003012987,1.2033954757419283,0.001830550975381886,0.003300123926784024,0.017842007036924113,0.02834242881935678,0.04539854129096538,0.9797979797979798,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s0:DW_OS4x2,0,0.024294336221463934,1.8140655644481514,0.03599364626814647,0.027260322127203664,0.13063125320555127,0.19139543760031213,0.2580329774604081,0.9272727272727272,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s1:DW_POOL_R8,0,0.024294336221463934,1.8140655644481514,0.03599364626814647,0.027260322127203664,0.13063125320555127,0.19139543760031213,0.2580329774604081,0.9272727272727272,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s2:DW_OS4x2,0,0.024294336221463934,1.8140655644481514,0.03599364626814647,0.027260322127203664,0.13063125320555127,0.19139543760031213,0.2580329774604081,0.9272727272727272,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s0:DW_POOL_R8,1,0.02229256990439021,1.8230471549698397,0.04497523678983504,0.026237711900314573,0.18060491228206854,0.3284671203322979,0.5996140059050795,0.9252525252525252,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s0:B_OUTDIAG_POOL_R8,2,0.024570763846505705,1.8235048899216855,0.04543297174168096,0.028932805018477607,0.16276181358454653,0.3547563437672129,0.6571377019436654,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s0:B_OUTDIAG_OS4x2,2,0.024570763846505705,1.8235048899216855,0.04543297174168096,0.028932805018477607,0.16276181358454653,0.3547563437672129,0.6571377019436654,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s1:DW_OS4x2,2,0.024570763846505705,1.8235048899216855,0.04543297174168096,0.028932805018477607,0.16276181358454653,0.3547563437672129,0.6571377019436654,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s1:B_OUTDIAG_POOL_R8,2,0.024570763846505705,1.8235048899216855,0.04543297174168096,0.028932805018477607,0.16276181358454653,0.3547563437672129,0.6571377019436654,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s1:B_OUTDIAG_OS4x2,2,0.024570763846505705,1.8235048899216855,0.04543297174168096,0.028932805018477607,0.16276181358454653,0.3547563437672129,0.6571377019436654,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s2:B_OUTDIAG_POOL_R8,2,0.024570763846505705,1.8235048899216855,0.04543297174168096,0.028932805018477607,0.16276181358454653,0.3547563437672129,0.6571377019436654,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s2:B_OUTDIAG_OS4x2,2,0.024570763846505705,1.8235048899216855,0.04543297174168096,0.028932805018477607,0.16276181358454653,0.3547563437672129,0.6571377019436654,0.9393939393939394,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,s2:DW_POOL_R8,3,0.0225541948166811,1.8202458392118044,0.042173921031799684,0.026773563854011626,0.20531356338108697,0.37476611849803093,0.755085759021073,0.9212121212121213,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,ALL_LOW,4,0.03308166091217153,1.8350814086729652,0.0570094904929606,0.03813062362474244,0.2218668253756219,0.3203558423461176,0.4294200859616861,0.9171717171717172,0
TEST_NEW__technical__pola-rs__polars__1,technical,pola-rs/polars,ALL_HIGH,5,0.0038122662764840907,1.779419698067481,0.0013477798874762478,0.004637115644920874,0.021832125182716825,0.04314762752522659,0.1096623398799356,0.9656565656565657,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s0:DW_OS4x2,0,0.022520065131995493,0.8986060451476013,0.02064487819961747,0.01910536695390776,0.23959568476109078,0.2732913175958135,0.29036761235882025,0.9636363636363636,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s1:DW_POOL_R8,0,0.022520065131995493,0.8986060451476013,0.02064487819961747,0.01910536695390776,0.23959568476109078,0.2732913175958135,0.29036761235882025,0.9636363636363636,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s2:DW_OS4x2,0,0.022520065131995493,0.8986060451476013,0.02064487819961747,0.01910536695390776,0.23959568476109078,0.2732913175958135,0.29036761235882025,0.9636363636363636,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s0:DW_POOL_R8,1,0.02309224016159617,0.89499205239114,0.017030885443156014,0.017941690682157976,0.24810699170278497,0.33127719633765423,0.4971634383833787,0.9535353535353536,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s0:B_OUTDIAG_POOL_R8,2,0.01944538368553651,0.8968474991751134,0.018886332227129522,0.015871886643440376,0.16587353588518103,0.24989180353788068,0.35823852110528925,0.9656565656565657,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s0:B_OUTDIAG_OS4x2,2,0.01944538368553651,0.8968474991751134,0.018886332227129522,0.015871886643440376,0.16587353588518103,0.24989180353788068,0.35823852110528925,0.9656565656565657,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s1:DW_OS4x2,2,0.01944538368553651,0.8968474991751134,0.018886332227129522,0.015871886643440376,0.16587353588518103,0.24989180353788068,0.35823852110528925,0.9656565656565657,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s1:B_OUTDIAG_POOL_R8,2,0.01944538368553651,0.8968474991751134,0.018886332227129522,0.015871886643440376,0.16587353588518103,0.24989180353788068,0.35823852110528925,0.9656565656565657,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s1:B_OUTDIAG_OS4x2,2,0.01944538368553651,0.8968474991751134,0.018886332227129522,0.015871886643440376,0.16587353588518103,0.24989180353788068,0.35823852110528925,0.9656565656565657,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s2:B_OUTDIAG_POOL_R8,2,0.01944538368553651,0.8968474991751134,0.018886332227129522,0.015871886643440376,0.16587353588518103,0.24989180353788068,0.35823852110528925,0.9656565656565657,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s2:B_OUTDIAG_OS4x2,2,0.01944538368553651,0.8968474991751134,0.018886332227129522,0.015871886643440376,0.16587353588518103,0.24989180353788068,0.35823852110528925,0.9656565656565657,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,s2:DW_POOL_R8,3,0.02189810520070432,0.8937888505144361,0.015827683566452175,0.016837325421774033,0.19699762316676636,0.3000747336828229,0.4400396747052875,0.9434343434343434,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,ALL_LOW,4,0.03232774487711368,0.9125563928209957,0.034595225873011955,0.025275898182903194,0.37146168846823485,0.4427767257480036,0.48526741272333596,0.9434343434343434,0
TEST_NEW__technical__pydata__xarray__0,technical,pydata/xarray,ALL_HIGH,5,0.0024640317190697198,0.8815162373090102,0.0035550703610263716,0.0017382785579672763,0.020152318685347403,0.02960155852630327,0.039329169134589385,0.9878787878787879,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s0:DW_OS4x2,0,0.03448990931052351,0.9066730378785977,0.04096863262919084,0.02915451459992325,0.2884777452007302,1.1380787026964423,2.755251775599631,0.9414141414141414,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s1:DW_POOL_R8,0,0.03448990931052351,0.9066730378785977,0.04096863262919084,0.02915451459992325,0.2884777452007302,1.1380787026964423,2.755251775599631,0.9414141414141414,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s2:DW_OS4x2,0,0.03448990931052351,0.9066730378785977,0.04096863262919084,0.02915451459992325,0.2884777452007302,1.1380787026964423,2.755251775599631,0.9414141414141414,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s0:DW_POOL_R8,1,0.037099362070229895,0.896799217998045,0.03109481274863803,0.03615096930521209,0.48629921033980505,1.3719463708028687,2.304316448098749,0.9393939393939394,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s0:B_OUTDIAG_POOL_R8,2,0.028273433389931903,0.892544255225561,0.02683984997615406,0.030638088207419978,0.21698531768525134,0.9788489003764154,3.346381679809933,0.9575757575757575,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s0:B_OUTDIAG_OS4x2,2,0.028273433389931903,0.892544255225561,0.02683984997615406,0.030638088207419978,0.21698531768525134,0.9788489003764154,3.346381679809933,0.9575757575757575,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s1:DW_OS4x2,2,0.028273433389931903,0.892544255225561,0.02683984997615406,0.030638088207419978,0.21698531768525134,0.9788489003764154,3.346381679809933,0.9575757575757575,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s1:B_OUTDIAG_POOL_R8,2,0.028273433389931903,0.892544255225561,0.02683984997615406,0.030638088207419978,0.21698531768525134,0.9788489003764154,3.346381679809933,0.9575757575757575,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s1:B_OUTDIAG_OS4x2,2,0.028273433389931903,0.892544255225561,0.02683984997615406,0.030638088207419978,0.21698531768525134,0.9788489003764154,3.346381679809933,0.9575757575757575,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s2:B_OUTDIAG_POOL_R8,2,0.028273433389931903,0.892544255225561,0.02683984997615406,0.030638088207419978,0.21698531768525134,0.9788489003764154,3.346381679809933,0.9575757575757575,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s2:B_OUTDIAG_OS4x2,2,0.028273433389931903,0.892544255225561,0.02683984997615406,0.030638088207419978,0.21698531768525134,0.9788489003764154,3.346381679809933,0.9575757575757575,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,s2:DW_POOL_R8,3,0.03472622354033032,0.8938699047372711,0.028165499487864253,0.039234745470572305,0.34935651855205485,1.2293419074096772,3.3512863336547847,0.9414141414141414,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,ALL_LOW,4,0.05247033761284337,0.9084215647094831,0.042717159460076204,0.0547443103103194,0.48534997664861784,1.9514981352412542,4.200266819221809,0.9353535353535354,0
TEST_NEW__technical__pydata__xarray__1,technical,pydata/xarray,ALL_HIGH,5,0.0026423950129817308,0.8700138715363751,0.0043094662869682925,0.0022424390558947378,0.022647642388969446,0.037231226368236454,0.06698075360143058,0.9777777777777777,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s0:DW_OS4x2,0,0.04116044615807795,1.251148976012934,0.04101831404946187,0.04404021162840294,0.4932663829820418,0.6671276324202284,0.8710047603080353,0.9353535353535354,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s1:DW_POOL_R8,0,0.04116044615807795,1.251148976012934,0.04101831404946187,0.04404021162840294,0.4932663829820418,0.6671276324202284,0.8710047603080353,0.9353535353535354,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s2:DW_OS4x2,0,0.04116044615807795,1.251148976012934,0.04101831404946187,0.04404021162840294,0.4932663829820418,0.6671276324202284,0.8710047603080353,0.9353535353535354,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s0:DW_POOL_R8,1,0.0416724254768206,1.2419659260077047,0.03183526404423272,0.04072595880314059,0.4803609537349014,0.6796756191463057,1.0206674630587154,0.9393939393939394,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s0:B_OUTDIAG_POOL_R8,2,0.033714062246550935,1.2437053090115155,0.03357464704804372,0.02991158532758267,0.2865547781753394,0.4819589206740303,0.7982421924507478,0.9373737373737374,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s0:B_OUTDIAG_OS4x2,2,0.033714062246550935,1.2437053090115155,0.03357464704804372,0.02991158532758267,0.2865547781753394,0.4819589206740303,0.7982421924507478,0.9373737373737374,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s1:DW_OS4x2,2,0.033714062246550935,1.2437053090115155,0.03357464704804372,0.02991158532758267,0.2865547781753394,0.4819589206740303,0.7982421924507478,0.9373737373737374,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s1:B_OUTDIAG_POOL_R8,2,0.033714062246550935,1.2437053090115155,0.03357464704804372,0.02991158532758267,0.2865547781753394,0.4819589206740303,0.7982421924507478,0.9373737373737374,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s1:B_OUTDIAG_OS4x2,2,0.033714062246550935,1.2437053090115155,0.03357464704804372,0.02991158532758267,0.2865547781753394,0.4819589206740303,0.7982421924507478,0.9373737373737374,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s2:B_OUTDIAG_POOL_R8,2,0.033714062246550935,1.2437053090115155,0.03357464704804372,0.02991158532758267,0.2865547781753394,0.4819589206740303,0.7982421924507478,0.9373737373737374,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s2:B_OUTDIAG_OS4x2,2,0.033714062246550935,1.2437053090115155,0.03357464704804372,0.02991158532758267,0.2865547781753394,0.4819589206740303,0.7982421924507478,0.9373737373737374,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,s2:DW_POOL_R8,3,0.037078917860191844,1.2445998374494702,0.0344691754859984,0.03209101440366049,0.4064850061124694,0.44951688279588103,0.46382208947863357,0.9393939393939394,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,ALL_LOW,4,0.0687114515931251,1.2819259423322003,0.0717952803687284,0.07367867507930483,0.855435016595203,1.5593637415343529,2.355129560071668,0.9111111111111111,0
TEST_NEW__technical__pydicom__pydicom__0,technical,pydicom/pydicom,ALL_HIGH,5,0.009749849561416134,1.2093641638055135,-0.0007664981579585217,0.014228950083118757,0.033416764281444265,0.5946030831247995,2.7474495361504916,0.9818181818181818,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s0:DW_OS4x2,0,0.03989168747133281,1.4876462232310614,0.01883889686374651,0.04542297444540809,0.3318765676672571,0.46728787907919483,0.6142360619752617,0.9232323232323232,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s1:DW_POOL_R8,0,0.03989168747133281,1.4876462232310614,0.01883889686374651,0.04542297444540809,0.3318765676672571,0.46728787907919483,0.6142360619752617,0.9232323232323232,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s2:DW_OS4x2,0,0.03989168747133281,1.4876462232310614,0.01883889686374651,0.04542297444540809,0.3318765676672571,0.46728787907919483,0.6142360619752617,0.9232323232323232,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s0:DW_POOL_R8,1,0.03992792140628675,1.4990149862677469,0.03020765990043187,0.047053838518010066,0.40763483159986064,0.56368252933301,0.7385108182485054,0.9252525252525252,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s0:B_OUTDIAG_POOL_R8,2,0.04130996952301975,1.4990473868364296,0.030240060469114628,0.04759662760719052,0.37812265169753195,0.7239352008222222,0.9812883174084814,0.9232323232323232,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s0:B_OUTDIAG_OS4x2,2,0.04130996952301975,1.4990473868364296,0.030240060469114628,0.04759662760719052,0.37812265169753195,0.7239352008222222,0.9812883174084814,0.9232323232323232,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s1:DW_OS4x2,2,0.04130996952301975,1.4990473868364296,0.030240060469114628,0.04759662760719052,0.37812265169753195,0.7239352008222222,0.9812883174084814,0.9232323232323232,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s1:B_OUTDIAG_POOL_R8,2,0.04130996952301975,1.4990473868364296,0.030240060469114628,0.04759662760719052,0.37812265169753195,0.7239352008222222,0.9812883174084814,0.9232323232323232,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s1:B_OUTDIAG_OS4x2,2,0.04130996952301975,1.4990473868364296,0.030240060469114628,0.04759662760719052,0.37812265169753195,0.7239352008222222,0.9812883174084814,0.9232323232323232,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s2:B_OUTDIAG_POOL_R8,2,0.04130996952301975,1.4990473868364296,0.030240060469114628,0.04759662760719052,0.37812265169753195,0.7239352008222222,0.9812883174084814,0.9232323232323232,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s2:B_OUTDIAG_OS4x2,2,0.04130996952301975,1.4990473868364296,0.030240060469114628,0.04759662760719052,0.37812265169753195,0.7239352008222222,0.9812883174084814,0.9232323232323232,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,s2:DW_POOL_R8,3,0.03758490879824946,1.4919132573976681,0.023105931030352907,0.04289170523370759,0.30395917478236856,0.44756475778685195,0.702106973361436,0.9151515151515152,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,ALL_LOW,4,0.06239338790187818,1.5038556852430287,0.035048358875713795,0.06798651877889372,0.5437935876885304,0.6860462762625937,0.7865139458269197,0.907070707070707,0
TEST_NEW__technical__pydicom__pydicom__1,technical,pydicom/pydicom,ALL_HIGH,5,0.005444608735642288,1.4771589948664319,0.00835166849911687,0.005675839549898111,0.0332204924805509,0.0834362230907841,0.14343713159888608,0.9777777777777777,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s0:DW_OS4x2,0,0.031187593507022462,2.2320854039842817,0.041899829718660124,0.030302174588397707,0.2235375633673609,0.5911443369226278,1.481674750142967,0.9090909090909091,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s1:DW_POOL_R8,0,0.031187593507022462,2.2320854039842817,0.041899829718660124,0.030302174588397707,0.2235375633673609,0.5911443369226278,1.481674750142967,0.9090909090909091,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s2:DW_OS4x2,0,0.031187593507022462,2.2320854039842817,0.041899829718660124,0.030302174588397707,0.2235375633673609,0.5911443369226278,1.481674750142967,0.9090909090909091,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s0:DW_POOL_R8,1,0.027660787441505335,2.2290104834265936,0.03882490916097197,0.02727293090434762,0.15479592382651597,0.4339786231042465,0.8725689559931079,0.9151515151515152,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s0:B_OUTDIAG_POOL_R8,2,0.027924788699910857,2.225746590368186,0.03556101610256428,0.026900609387639825,0.1464485778310794,0.3583522557291178,0.7945493373439413,0.9171717171717172,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s0:B_OUTDIAG_OS4x2,2,0.027924788699910857,2.225746590368186,0.03556101610256428,0.026900609387639825,0.1464485778310794,0.3583522557291178,0.7945493373439413,0.9171717171717172,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s1:DW_OS4x2,2,0.027924788699910857,2.225746590368186,0.03556101610256428,0.026900609387639825,0.1464485778310794,0.3583522557291178,0.7945493373439413,0.9171717171717172,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s1:B_OUTDIAG_POOL_R8,2,0.027924788699910857,2.225746590368186,0.03556101610256428,0.026900609387639825,0.1464485778310794,0.3583522557291178,0.7945493373439413,0.9171717171717172,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s1:B_OUTDIAG_OS4x2,2,0.027924788699910857,2.225746590368186,0.03556101610256428,0.026900609387639825,0.1464485778310794,0.3583522557291178,0.7945493373439413,0.9171717171717172,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s2:B_OUTDIAG_POOL_R8,2,0.027924788699910857,2.225746590368186,0.03556101610256428,0.026900609387639825,0.1464485778310794,0.3583522557291178,0.7945493373439413,0.9171717171717172,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s2:B_OUTDIAG_OS4x2,2,0.027924788699910857,2.225746590368186,0.03556101610256428,0.026900609387639825,0.1464485778310794,0.3583522557291178,0.7945493373439413,0.9171717171717172,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,s2:DW_POOL_R8,3,0.026842707445726817,2.2285684408028548,0.03838286653723317,0.025841334776704878,0.1618187393265674,0.3683331597798359,0.8756980857769329,0.907070707070707,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,ALL_LOW,4,0.03695435769529276,2.2434967884657837,0.053311214200162126,0.03908593393554276,0.21225282108692972,0.48593247636067965,0.891416104185166,0.907070707070707,0
TEST_NEW__technical__saltstack__salt__0,technical,saltstack/salt,ALL_HIGH,5,0.004934712089634656,2.1962907344729494,0.006105160207327565,0.004614240389066663,0.030947669179258227,0.11460095724130825,0.3156881065980084,0.9676767676767677,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s0:DW_OS4x2,0,0.024099457223258958,1.9032072470192432,0.004185283092677936,0.020970742723519967,0.13701587968377132,0.23117479055447543,0.4846663009930297,0.9191919191919192,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s1:DW_POOL_R8,0,0.024099457223258958,1.9032072470192432,0.004185283092677936,0.020970742723519967,0.13701587968377132,0.23117479055447543,0.4846663009930297,0.9191919191919192,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s2:DW_OS4x2,0,0.024099457223258958,1.9032072470192432,0.004185283092677936,0.020970742723519967,0.13701587968377132,0.23117479055447543,0.4846663009930297,0.9191919191919192,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s0:DW_POOL_R8,1,0.02259046615242649,1.9126407950722364,0.013618831145671447,0.019552395658316877,0.14047883773439265,0.2843243438842206,0.6159389025395837,0.9333333333333333,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s0:B_OUTDIAG_POOL_R8,2,0.024025834555208386,1.9122569233467706,0.013234959420205366,0.020497178904942494,0.15853748509697893,0.24957872888949256,0.3596495241981714,0.9272727272727272,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s0:B_OUTDIAG_OS4x2,2,0.024025834555208386,1.9122569233467706,0.013234959420205366,0.020497178904942494,0.15853748509697893,0.24957872888949256,0.3596495241981714,0.9272727272727272,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s1:DW_OS4x2,2,0.024025834555208386,1.9122569233467706,0.013234959420205366,0.020497178904942494,0.15853748509697893,0.24957872888949256,0.3596495241981714,0.9272727272727272,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s1:B_OUTDIAG_POOL_R8,2,0.024025834555208386,1.9122569233467706,0.013234959420205366,0.020497178904942494,0.15853748509697893,0.24957872888949256,0.3596495241981714,0.9272727272727272,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s1:B_OUTDIAG_OS4x2,2,0.024025834555208386,1.9122569233467706,0.013234959420205366,0.020497178904942494,0.15853748509697893,0.24957872888949256,0.3596495241981714,0.9272727272727272,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s2:B_OUTDIAG_POOL_R8,2,0.024025834555208386,1.9122569233467706,0.013234959420205366,0.020497178904942494,0.15853748509697893,0.24957872888949256,0.3596495241981714,0.9272727272727272,0
TEST_NEW__technical__saltstack__salt__1,technical,saltstack/salt,s2:B_OUTDIAG_OS4x2,2,0.024025834555208386,1.9122569233467706,0.013234959420205366,0.020497178904942494,0.15853748509697893,0.24957872888949256,0.3596495241981714,0.9272727272727272,0
