document,domain,method,context,planned_KL_tokens,planned_NLL_tokens,KL,NLL,late_KL,KL_sum,NLL_sum,status,reason,late_KL_sum,late_tokens,KL_p99,KL_top_one_percent_mean,KL_max,KL_min,quantized_layers
test_natural_language_2,natural_language,RTPA_DIAG,1024,1008,1007,0.000770095007989515,0.7461464932712933,0.0007439591717077329,0.7762557680534311,751.3695187241924,COMPLETE_WINDOW,,0.38090709591435923,512,0.009418209523600887,0.014406625283854118,0.02118514040609301,5.997186681586257e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_natural_language_2,natural_language,DAMP_PAPER_ADAPTED,1024,1008,1007,0.0008433432761027675,0.7461484093939618,0.0006775997530889074,0.8500900223115896,751.3714482597195,COMPLETE_WINDOW,,0.3469310735815206,512,0.01053140886299128,0.013819705505388653,0.020378477269865226,7.953612547484952e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_natural_language_2,natural_language,STORED_NEAREST,1024,1008,1007,0.00045779758083122016,0.7457698921153678,0.00040651903966668973,0.46145996147786994,750.9902813601753,COMPLETE_WINDOW,,0.20813774830934514,512,0.004621016830626198,0.006820101885189697,0.012917275122229932,2.5796223686995657e-08,"[0, 12, 22]"
test_natural_language_2,natural_language,FA_CODE_FACTORIZED,1024,1008,1007,0.00039090157737898515,0.7463627333285897,0.0003441757323778878,0.39402878999801705,751.5872724618898,COMPLETE_WINDOW,,0.17621797497747854,512,0.0032442866952649284,0.004031710556725263,0.005922440638741644,1.6281772536905033e-07,"[0, 12, 22]"
test_natural_language_3,natural_language,NATIVE,1024,1008,1007,0.0,0.7450634632286534,0.0,0.0,750.2789074712539,COMPLETE_WINDOW,,0.0,512,0.0,0.0,0.0,0.0,[]
test_natural_language_3,natural_language,MATCHED_ENERGY,1024,1008,1007,0.0008824068139828315,0.7464088813811168,0.0008048606212494858,0.8894660684946941,751.6337435507846,COMPLETE_WINDOW,,0.4120886380797367,512,0.00863883613900754,0.013762031162162867,0.02699019988051124,7.885933103481855e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_natural_language_3,natural_language,RTPA_DIAG,1024,1008,1007,0.0007439942705588272,0.7456902665344012,0.0007294765239816761,0.7499462247232977,750.910098400142,COMPLETE_WINDOW,,0.3734919802786182,512,0.007808548165522253,0.011238959254778781,0.017914907087472356,1.9870614222343296e-06,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_natural_language_3,natural_language,DAMP_PAPER_ADAPTED,1024,1008,1007,0.0009380043916925758,0.7457083503354064,0.0008755812723427103,0.9455084268261165,750.9283087877542,COMPLETE_WINDOW,,0.44829761143946767,512,0.010110381124119284,0.015295508699031096,0.026046549402440833,1.0252016260972814e-06,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_natural_language_3,natural_language,STORED_NEAREST,1024,1008,1007,0.0004322390428725048,0.7450564692531972,0.0004646000295351214,0.43569695521548485,750.2718645379696,COMPLETE_WINDOW,,0.23787521512198215,512,0.0042914979086081904,0.005697510375907811,0.007184743260024258,1.1397602486576005e-07,"[0, 12, 22]"
test_natural_language_3,natural_language,FA_CODE_FACTORIZED,1024,1008,1007,0.0003900964460092783,0.7453584571389897,0.00039522246344322377,0.39321721757735256,750.5759663389626,COMPLETE_WINDOW,,0.20235390128293057,512,0.0028941214731041626,0.005110108320357777,0.010483672024500443,8.335688279995093e-08,"[0, 12, 22]"
test_code_0,code,NATIVE,1024,1008,1007,0.0,0.7409177361831757,0.0,0.0,746.1041603364579,COMPLETE_WINDOW,,0.0,512,0.0,0.0,0.0,0.0,[]
test_code_0,code,MATCHED_ENERGY,1024,1008,1007,0.0007184459945499758,0.7425333811338967,0.0007054381765564693,0.7241935625063756,747.731114801834,COMPLETE_WINDOW,,0.36118434639691227,512,0.006962952927004444,0.011206206457086674,0.017760015316785692,9.289065470604501e-08,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_0,code,RTPA_DIAG,1024,1008,1007,0.0006007688985496642,0.7412478602828845,0.0005675159818761477,0.6055750497380614,746.4365953048647,COMPLETE_WINDOW,,0.2905681827205876,512,0.0039489143966695795,0.008006426100813736,0.03247382268853162,6.118759664064197e-08,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_0,code,DAMP_PAPER_ADAPTED,1024,1008,1007,0.0006156655645027897,0.7410952547173704,0.0005500231350536022,0.620590889018812,746.2829215003919,COMPLETE_WINDOW,,0.2816118451474443,512,0.004762567649127461,0.007435258811377859,0.013410278795725667,1.0775869331567576e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_0,code,STORED_NEAREST,1024,1008,1007,0.0004013180484540011,0.7412945178252472,0.00035483479864919105,0.40452859284163306,746.483579450024,COMPLETE_WINDOW,,0.18167541690838582,512,0.002105349087445737,0.002831257878218744,0.0056170092563273145,1.254287103648156e-08,"[0, 12, 22]"
test_code_0,code,FA_CODE_FACTORIZED,1024,1008,1007,0.00040478835186143756,0.7416925218680335,0.00036167425022874775,0.40802665867632903,746.8843695211098,COMPLETE_WINDOW,,0.18517721611711885,512,0.0020993794065869344,0.003257340235818296,0.005511111769561211,1.1888614926021761e-08,"[0, 12, 22]"
test_code_1,code,NATIVE,1024,1008,1007,0.0,0.7410241094165126,0.0,0.0,746.2112781824283,COMPLETE_WINDOW,,0.0,512,0.0,0.0,0.0,0.0,[]
test_code_1,code,MATCHED_ENERGY,1024,1008,1007,0.0006698010800243304,0.7397184740211282,0.00048052982622881696,0.675159488664525,744.8965033392761,COMPLETE_WINDOW,,0.24603127102915429,512,0.007110532897992155,0.014751333034575327,0.031926773210083456,4.8549021950270187e-08,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_1,code,RTPA_DIAG,1024,1008,1007,0.0005661881109353708,0.7392766048461243,0.0004843523818529196,0.5707176158228537,744.4515410800473,COMPLETE_WINDOW,,0.24798841950869482,512,0.0036315026088700156,0.007632246365701048,0.03390116903234738,6.850138927340326e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_1,code,DAMP_PAPER_ADAPTED,1024,1008,1007,0.0006335574796320374,0.7393877452662014,0.0004521065216135925,0.6386259394690937,744.5634594830649,COMPLETE_WINDOW,,0.23147853906615937,512,0.005079654943224488,0.008036293274005053,0.013752857495409814,1.29831009387306e-08,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_1,code,STORED_NEAREST,1024,1008,1007,0.0003676846925663986,0.7418902442577282,0.00031034932732687954,0.3706261701069298,747.0834759675323,COMPLETE_WINDOW,,0.15889885559136233,512,0.0020986528584694044,0.002562526659410638,0.004248161641447611,1.3729780450404536e-08,"[0, 12, 22]"
test_code_1,code,FA_CODE_FACTORIZED,1024,1008,1007,0.0003754473387162658,0.7411485473259615,0.0003110840715623268,0.37845091742599596,746.3365871572432,COMPLETE_WINDOW,,0.15927504463991132,512,0.002173239002639259,0.0032081948085616175,0.005945688271908058,7.357118063119508e-09,"[0, 12, 22]"
test_code_2,code,NATIVE,1024,1008,1007,0.0,0.7412171503060644,0.0,0.0,746.4056703582069,COMPLETE_WINDOW,,0.0,512,0.0,0.0,0.0,0.0,[]
test_code_2,code,MATCHED_ENERGY,1024,1008,1007,0.000736089051721942,0.7400582170610053,0.0006652156586897622,0.7419777641357176,745.2386245804323,COMPLETE_WINDOW,,0.34059041724915823,512,0.007263834045457318,0.01003627276161092,0.022069999160127488,1.2356735999831294e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_2,code,RTPA_DIAG,1024,1008,1007,0.0005991740238904818,0.7409099539789821,0.0005666118745561916,0.6039674160816056,746.0963236568349,COMPLETE_WINDOW,,0.2901052797727701,512,0.005132101506717731,0.008453534158774268,0.015525177448058865,1.364779154635501e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_2,code,DAMP_PAPER_ADAPTED,1024,1008,1007,0.0009109905346431575,0.7412957363850027,0.0008692919479384028,0.9182784589203028,746.4848065396977,COMPLETE_WINDOW,,0.44507747734446224,512,0.009381799616549603,0.019666905118027,0.051474664645714284,2.385339880843341e-08,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_2,code,STORED_NEAREST,1024,1008,1007,0.00037223741279545486,0.7415750456278815,0.0003166063511842984,0.3752153120978185,746.7660709472766,COMPLETE_WINDOW,,0.1621024518063608,512,0.002308828199128472,0.0029570782382231185,0.004234145285887198,1.2111903164065466e-08,"[0, 12, 22]"
test_code_2,code,FA_CODE_FACTORIZED,1024,1008,1007,0.0003852921403079051,0.7419715414852966,0.00033643731677841093,0.3883744774303683,747.1653422756938,COMPLETE_WINDOW,,0.1722559061905464,512,0.001958118983044221,0.002561846805638512,0.0052269078735160835,4.516750345713216e-09,"[0, 12, 22]"
test_code_3,code,NATIVE,1024,1008,1007,0.0,0.7337472425035255,0.0,0.0,738.8834732010502,COMPLETE_WINDOW,,0.0,512,0.0,0.0,0.0,0.0,[]
test_code_3,code,MATCHED_ENERGY,1024,1008,1007,0.0007909278127578148,0.7334345836944491,0.0005502225399313494,0.7972552352598773,738.5686257803103,COMPLETE_WINDOW,,0.2817139404448509,512,0.008527393879547276,0.01715467207236429,0.04268150365789115,1.96443642602708e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_3,code,RTPA_DIAG,1024,1008,1007,0.0005989660714038245,0.733051460016272,0.0005291187250502039,0.6037577999750551,738.1828202363859,COMPLETE_WINDOW,,0.2709087872257044,512,0.004999350259855249,0.007667330208404897,0.016763412833263984,7.731511992825577e-08,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_3,code,DAMP_PAPER_ADAPTED,1024,1008,1007,0.0007209688603345295,0.7330480916726522,0.0004805684605314417,0.7267366112172058,738.1794283143607,COMPLETE_WINDOW,,0.24605105179209816,512,0.006150936968003184,0.013284884847901296,0.036331799981541645,1.916093572376144e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_code_3,code,STORED_NEAREST,1024,1008,1007,0.0003760309072165361,0.7341088348830883,0.000331265523441665,0.3790391544742684,739.24759672727,COMPLETE_WINDOW,,0.16960794800213247,512,0.0019957754473515525,0.0026219538540391755,0.0038062946837062843,1.365130107600522e-08,"[0, 12, 22]"
test_code_3,code,FA_CODE_FACTORIZED,1024,1008,1007,0.0003916540688517729,0.7344729670009723,0.0003286140924092329,0.39478730140258705,739.6142777699791,COMPLETE_WINDOW,,0.16825041531352725,512,0.0019866675821457657,0.002631117409605066,0.004007637957072455,5.409399328917649e-09,"[0, 12, 22]"
test_associative_recall_0,associative_recall,NATIVE,1024,1008,1007,0.0,1.1218275351411493,0.0,0.0,1129.6803278871373,COMPLETE_WINDOW,,0.0,512,0.0,0.0,0.0,0.0,[]
test_associative_recall_0,associative_recall,MATCHED_ENERGY,1024,1008,1007,0.0009575121907868356,1.1200163326857273,0.0008057880387261306,0.9651722883131303,1127.8564470145275,COMPLETE_WINDOW,,0.41256347582777886,512,0.007672185303419745,0.015271211327147743,0.0654098048564158,2.1725565451245698e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_0,associative_recall,RTPA_DIAG,1024,1008,1007,0.0006816625621583314,1.1214623109522903,0.0005744717509071276,0.687115862655598,1129.3125471289563,COMPLETE_WINDOW,,0.29412953646444934,512,0.002841985518993805,0.010264678855416962,0.078839726654941,5.935673206519788e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_0,associative_recall,DAMP_PAPER_ADAPTED,1024,1008,1007,0.0006420589845490405,1.1211624214594942,0.0006045126025857181,0.6471954564254329,1129.0105584097107,COMPLETE_WINDOW,,0.30951045252388765,512,0.0037632920986250405,0.005833214567626401,0.009028850809791971,1.2397044371862716e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_0,associative_recall,STORED_NEAREST,1024,1008,1007,0.0005521444911158385,1.1206045268966975,0.0005125636552470027,0.5565616470447652,1128.4487585849745,COMPLETE_WINDOW,,0.26243259148646536,512,0.002465924251373518,0.0035018836953890392,0.006955812457775934,3.5842126523743366e-08,"[0, 12, 22]"
test_associative_recall_0,associative_recall,FA_CODE_FACTORIZED,1024,1008,1007,0.0005139086126493919,1.1205164034977348,0.0005000051156647833,0.5180198815505871,1128.360018322219,COMPLETE_WINDOW,,0.25600261922036904,512,0.001955629904109786,0.0024429731098341493,0.004123347358962451,1.7771168687804856e-08,"[0, 12, 22]"
test_associative_recall_1,associative_recall,NATIVE,1024,1008,1007,0.0,1.1246941678936073,0.0,0.0,1132.5670270688627,COMPLETE_WINDOW,,0.0,512,0.0,0.0,0.0,0.0,[]
test_associative_recall_1,associative_recall,MATCHED_ENERGY,1024,1008,1007,0.0009340788170617057,1.1255017329033379,0.0006288765673760937,0.9415514475981993,1133.3802450336611,COMPLETE_WINDOW,,0.32198480249656,512,0.007521458924076273,0.012710820835177127,0.024208491204450223,1.7996215870265652e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_1,associative_recall,RTPA_DIAG,1024,1008,1007,0.000787049731854605,1.1250915303672604,0.0007123277751041576,0.7933461297094418,1132.9671710798311,COMPLETE_WINDOW,,0.3647118208533287,512,0.0061624273816700565,0.009380013049004847,0.016359960221284064,4.38694916954069e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_1,associative_recall,DAMP_PAPER_ADAPTED,1024,1008,1007,0.0006880333526824022,1.1245512131941093,0.0005769348747759964,0.6935376195038614,1132.4230716864681,COMPLETE_WINDOW,,0.29539065588531016,512,0.0036590928496879585,0.005002975022934592,0.008334462754568195,7.895729570244987e-08,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_1,associative_recall,STORED_NEAREST,1024,1008,1007,0.000532188197094964,1.1230930433209296,0.0005060778078035857,0.5364457026717238,1130.9546946241762,COMPLETE_WINDOW,,0.2591118375954359,512,0.001978429797371009,0.00227396186348447,0.00330743735354674,3.236814760886288e-08,"[0, 12, 22]"
test_associative_recall_1,associative_recall,FA_CODE_FACTORIZED,1024,1008,1007,0.0005190108385902873,1.1228291944971729,0.000503057170556248,0.5231629252990095,1130.6889988586531,COMPLETE_WINDOW,,0.25756527132479895,512,0.0019526109479055369,0.0021058821654800653,0.002462942854987868,1.829883477269305e-08,"[0, 12, 22]"
test_associative_recall_2,associative_recall,NATIVE,1024,1008,1007,0.0,1.1260959178719396,0.0,0.0,1133.9785892970433,COMPLETE_WINDOW,,0.0,512,0.0,0.0,0.0,0.0,[]
test_associative_recall_2,associative_recall,MATCHED_ENERGY,1024,1008,1007,0.0006460738500219871,1.125037550776732,0.0005385405427878114,0.651242440822163,1132.9128136321692,COMPLETE_WINDOW,,0.27573275790735946,512,0.004099492552720604,0.005823730923053442,0.009055027775178769,7.165454425020369e-08,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_2,associative_recall,RTPA_DIAG,1024,1008,1007,0.0006170895913309737,1.1243122772496053,0.0005560173828570654,0.6220263080616215,1132.1824631903526,COMPLETE_WINDOW,,0.2846809000228175,512,0.0027088694013835124,0.0036383795232188907,0.0045390354594064385,6.397251912179554e-08,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_2,associative_recall,DAMP_PAPER_ADAPTED,1024,1008,1007,0.0007693661101692455,1.123834044996321,0.0006466713844836914,0.7755210390505995,1131.7008833112952,COMPLETE_WINDOW,,0.33109574885565,512,0.005510998086257064,0.007799094613566111,0.018096205802991108,2.1682996924778674e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_2,associative_recall,STORED_NEAREST,1024,1008,1007,0.0005199170410404178,1.1257241130389233,0.00047902990986271047,0.5240763773687411,1133.6041818301958,COMPLETE_WINDOW,,0.24526331384970776,512,0.0019589038721614708,0.00248344619027054,0.0047282666456869085,1.5309718008497625e-08,"[0, 12, 22]"
test_associative_recall_2,associative_recall,FA_CODE_FACTORIZED,1024,1008,1007,0.0005105898013744032,1.124896617934098,0.0004818115970404295,0.5146745197853985,1132.7708942596366,COMPLETE_WINDOW,,0.2466875376846999,512,0.002185484969609261,0.0027123766204030677,0.004358481588447337,1.1185643473604583e-08,"[0, 12, 22]"
test_associative_recall_3,associative_recall,NATIVE,1024,1008,1007,0.0,1.1248652609880463,0.0,0.0,1132.7393178149625,COMPLETE_WINDOW,,0.0,512,0.0,0.0,0.0,0.0,[]
test_associative_recall_3,associative_recall,MATCHED_ENERGY,1024,1008,1007,0.000797443045037215,1.1255267822188955,0.0007329536462272696,0.8038225893975127,1133.4054696944277,COMPLETE_WINDOW,,0.375272266868362,512,0.004062834178604418,0.005481308241753869,0.008748358768232305,7.099126794127711e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_3,associative_recall,RTPA_DIAG,1024,1008,1007,0.0006601181652693502,1.1271649819175469,0.0006200752834107263,0.665399110591505,1135.0551367909698,COMPLETE_WINDOW,,0.31747854510629187,512,0.002914726681106138,0.006116300178415763,0.031400801934882955,6.415926488858472e-08,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_3,associative_recall,DAMP_PAPER_ADAPTED,1024,1008,1007,0.0007213220159180164,1.1258396506677604,0.0006790416883901847,0.7270925920453606,1133.7205282224347,COMPLETE_WINDOW,,0.3476693444557746,512,0.0038597876833126148,0.005144335362725485,0.008538169401174505,1.3913557291683613e-07,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20, 21, 22]"
test_associative_recall_3,associative_recall,STORED_NEAREST,1024,1008,1007,0.0005473417621944284,1.1254411984145514,0.0005079856889421647,0.5517204962919838,1133.3192868034532,COMPLETE_WINDOW,,0.2600886727383883,512,0.001955750206622388,0.002263746231049978,0.004060571706885822,3.011768818610236e-08,"[0, 12, 22]"
test_associative_recall_3,associative_recall,FA_CODE_FACTORIZED,1024,1008,1007,0.0005376738606035352,1.1274715778090976,0.000513177393120678,0.5419752514883635,1135.3638788537612,COMPLETE_WINDOW,,0.26274682527778714,512,0.0019551476244658132,0.002154988284549947,0.0030803941636115707,1.4062604765087383e-08,"[0, 12, 22]"
